TransactionID,AccountID,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerOccupation,PreviousTransactionDate,TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Target
TX000150,AC00279,2023-02-06 17:48:55,Debit,Philadelphia,D000158,3.157.63.220,M049,Online,Retired,2024-11-04 08:12:18,83.02,36.0,171.0,1.0,9009.56,0
TX000151,AC00072,2023-07-24 18:08:43,Debit,Virginia Beach,D000413,216.151.64.40,M073,Online,Retired,2024-11-04 08:09:04,93.26,20.0,72.0,1.0,1152.2,1
TX000152,AC00242,2023-11-20 16:29:48,Credit,Albuquerque,D000548,113.115.81.178,M039,Branch,Engineer,2024-11-04 08:08:14,803.37,68.0,129.0,1.0,12168.37,3
TX000153,AC00303,2023-10-09 16:52:47,Debit,San Antonio,D000605,216.32.4.105,M078,Online,Student,2024-11-04 08:08:34,35.76,23.0,122.0,1.0,611.8599999999999,1
TX000154,AC00442,2023-11-03 16:45:52,Debit,San Francisco,D000070,210.160.90.52,M009,Branch,Doctor,2024-11-04 08:09:41,28.53,62.0,99.0,1.0,8670.53,0
TX000155,AC00087,2023-02-15 16:41:11,Debit,Tucson,D000481,82.88.241.226,M081,ATM,Engineer,2024-11-04 08:09:58,139.53,53.0,177.0,1.0,10098.86,0
TX000156,AC00174,2023-09-04 17:59:51,Credit,Seattle,D000226,34.92.221.183,M058,Online,Engineer,2024-11-04 08:11:01,307.57,33.0,285.0,1.0,5307.74,2
TX000157,AC00421,2023-07-27 16:22:52,Credit,New York,D000436,182.225.2.156,M092,Online,Student,2024-11-04 08:12:04,60.650000000000006,56.0,53.00000000000001,1.0,1047.28,1
TX000158,AC00111,2023-04-17 16:08:34,Credit,Memphis,D000108,191.91.45.159,M030,Branch,Doctor,2024-11-04 08:08:40,74.86,70.0,125.0,1.0,6921.48,0
TX000159,AC00275,2023-09-19 17:38:18,Debit,Charlotte,D000678,111.78.64.133,M057,Branch,Student,2024-11-04 08:11:40,231.91,34.0,165.0,1.0,112.76,1
TX000160,AC00492,2023-05-31 16:37:39,Debit,Washington,D000310,215.97.143.157,M035,Online,Doctor,2024-11-04 08:06:30,126.20999999999998,75.0,268.0,1.0,5669.66,2
TX000161,AC00380,2023-10-09 17:20:09,Credit,Louisville,D000491,167.104.180.235,M002,Online,Doctor,2024-11-04 08:07:31,506.28,53.0,162.0,2.0,1309.95,1
TX000162,AC00227,2023-01-09 16:12:01,Debit,Detroit,D000076,128.16.32.183,M049,Branch,Doctor,2024-11-04 08:06:33,304.35,31.0,36.0,1.0,4057.1,2
TX000163,AC00257,2023-05-26 18:15:08,Credit,Tucson,D000456,10.144.131.89,M085,Branch,Retired,2024-11-04 08:09:22,281.85,22.0,109.0,1.0,1585.98,1
TX000164,AC00062,2023-08-14 17:43:17,Debit,Nashville,D000115,161.168.126.136,M028,Branch,Doctor,2024-11-04 08:07:39,777.88,31.0,17.0,1.0,6825.55,0
TX000165,AC00383,2023-11-24 18:51:32,Debit,Kansas City,D000281,198.39.35.23,M100,Branch,Retired,2024-11-04 08:09:21,119.18,56.0,96.0,1.0,5516.5,2
TX000166,AC00182,2023-01-31 18:31:22,Debit,Memphis,D000371,161.71.2.223,M044,ATM,Engineer,2024-11-04 08:12:15,177.19,76.0,43.0,1.0,5343.3,2
TX000167,AC00478,2023-02-14 16:07:01,Debit,Baltimore,D000001,141.121.30.32,M001,Branch,Retired,2024-11-04 08:08:42,260.88,22.0,36.0,1.0,903.05,1
TX000168,AC00332,2023-05-02 17:03:29,Credit,Chicago,D000606,110.150.1.201,M010,Online,Retired,2024-11-04 08:09:09,169.47,24.0,18.999999999999996,1.0,1806.16,1
TX000169,AC00202,2023-12-04 17:07:34,Debit,Houston,D000281,183.39.94.209,M007,Branch,Engineer,2024-11-04 08:08:45,73.23,26.0,14.0,1.0,787.7399999999999,1
TX000170,AC00331,2023-05-16 17:26:37,Debit,Detroit,D000148,219.193.239.152,M013,ATM,Student,2024-11-04 08:07:38,1362.55,29.0,106.0,1.0,2429.68,1
TX000171,AC00474,2023-03-20 16:58:12,Debit,Houston,D000436,139.23.212.102,M018,Branch,Engineer,2024-11-04 08:09:15,792.57,19.0,164.0,1.0,770.37,1
TX000172,AC00268,2023-08-25 18:01:38,Debit,Los Angeles,D000309,7.105.184.86,M093,Branch,Retired,2024-11-04 08:07:34,237.06,71.0,45.99999999999999,1.0,1182.77,1
TX000173,AC00247,2023-05-15 17:25:28,Debit,Chicago,D000666,130.92.201.49,M088,Online,Retired,2024-11-04 08:06:30,34.17,54.0,53.99999999999999,1.0,726.55,1
TX000174,AC00298,2023-05-29 16:50:10,Debit,Denver,D000327,184.59.28.72,M094,Branch,Student,2024-11-04 08:06:52,740.25,41.0,123.0,1.0,14464.3,3
TX000175,AC00106,2023-03-22 16:10:14,Debit,Chicago,D000061,120.170.93.69,M046,Online,Student,2024-11-04 08:07:37,453.54,58.0,82.0,1.0,12046.3,3
TX000176,AC00035,2023-05-19 16:52:53,Debit,Portland,D000059,155.37.19.43,M022,Branch,Student,2024-11-04 08:11:12,300.47,73.0,100.00000000000001,1.0,7885.64,0
TX000177,AC00363,2023-02-10 18:07:07,Debit,El Paso,,93.52.44.101,M001,ATM,Engineer,2024-11-04 08:11:05,110.93,19.0,201.0,1.0,1952.3499999999997,1
TX000178,AC00273,2023-05-22 16:22:36,Debit,Baltimore,D000424,110.235.207.187,M059,ATM,Student,2024-11-04 08:10:39,201.69,59.0,299.0,1.0,7328.52,0
TX000179,AC00156,2023-12-18 16:47:17,Debit,Phoenix,D000455,61.95.76.233,M049,Online,Retired,2024-11-04 08:07:50,399.21,59.0,109.0,1.0,3210.39,1
TX000180,AC00010,2023-11-21 16:57:43,Credit,Philadelphia,D000036,177.116.108.246,M091,Online,Engineer,2024-11-04 08:06:29,1041.88,78.0,57.0,1.0,5726.2,2
TX000181,AC00036,2023-07-19 17:03:58,Debit,Philadelphia,D000030,1.198.76.182,M010,Online,Doctor,2024-11-04 08:08:27,630.36,62.0,52.00000000000001,1.0,1363.65,1
TX000182,AC00149,2023-04-19 16:36:03,Debit,Albuquerque,D000150,223.32.70.156,M017,ATM,Doctor,2024-11-04 08:12:06,10.94,60.0,245.0,1.0,1241.99,1
TX000183,AC00225,2023-11-13 16:11:52,Debit,Jacksonville,D000272,156.173.170.140,M065,Branch,Retired,2024-11-04 08:08:00,215.9,38.0,235.0,1.0,7873.280000000001,0
TX000184,AC00077,2023-04-07 16:38:15,Credit,Virginia Beach,D000142,101.223.82.253,M036,Branch,Student,2024-11-04 08:10:53,1422.55,79.0,165.0,1.0,5674.32,2
TX000185,AC00440,2023-01-03 16:46:36,Debit,Las Vegas,D000626,193.108.17.115,M019,ATM,Doctor,2024-11-04 08:10:16,226.37,49.0,141.0,1.0,9840.04,0
TX000186,AC00321,2023-01-30 16:15:49,Debit,Portland,D000301,30.229.179.194,M062,ATM,Engineer,2024-11-04 08:08:21,444.89,43.0,101.0,1.0,10328.23,0
TX000187,AC00099,2023-09-06 16:44:02,Debit,Jacksonville,D000208,32.240.176.64,M032,Online,Retired,2024-11-04 08:06:44,280.57,25.0,24.0,1.0,293.24,1
TX000188,AC00258,2023-03-02 16:11:53,Debit,Mesa,D000091,200.22.195.243,M084,ATM,Retired,2024-11-04 08:12:15,488.54,52.0,132.0,1.0,7486.63,0
TX000189,AC00132,2023-10-23 17:24:07,Credit,Philadelphia,D000503,10.191.172.154,M083,ATM,Engineer,2024-11-04 08:11:53,3.3,50.0,131.0,1.0,11385.37,3
TX000190,AC00113,2023-01-04 16:02:09,Debit,Los Angeles,D000414,147.119.62.178,M083,ATM,Doctor,2024-11-04 08:10:23,199.39,69.0,165.0,1.0,7264.79,0
TX000191,AC00396,2023-07-10 17:49:18,Debit,Washington,D000569,188.124.181.12,M072,Branch,Retired,2024-11-04 08:06:50,20.36,62.0,75.0,1.0,2762.48,1
TX000192,AC00099,2023-09-18 17:07:08,,Louisville,D000631,206.62.122.93,M041,Branch,Doctor,2024-11-04 08:09:56,493.11,53.0,236.0,1.0,7432.99,0
TX000193,AC00265,2023-09-11 16:27:39,Credit,Las Vegas,D000173,42.61.10.112,M060,Branch,Doctor,2024-11-04 08:11:50,307.41,19.0,14.0,1.0,1057.0,1
TX000194,AC00047,2023-01-27 17:35:05,Credit,Virginia Beach,D000538,170.225.23.251,M017,Online,Student,2024-11-04 08:10:24,11.18,43.0,161.0,1.0,5956.89,2
TX000195,AC00005,2023-07-03 17:47:49,Debit,Jacksonville,D000466,,M036,Branch,Engineer,2024-11-04 08:07:26,313.82,59.0,151.0,1.0,7261.59,0
TX000196,AC00363,2023-03-27 16:42:16,Credit,Los Angeles,D000215,116.44.12.250,M085,Branch,Doctor,2024-11-04 08:10:11,140.98,60.0,100.00000000000001,1.0,8127.4800000000005,0
TX000197,AC00426,2023-08-21 16:16:22,,Colorado Springs,D000304,194.88.79.54,M023,Branch,Retired,2024-11-04 08:09:06,288.04,68.0,63.0,1.0,1748.02,1
TX000198,AC00107,2023-07-24 17:02:18,Debit,Tucson,D000082,96.115.67.230,M069,Branch,Retired,2024-11-04 08:11:15,800.55,31.0,107.99999999999999,1.0,9660.22,0
TX000199,AC00237,2023-10-24 17:09:41,Debit,Detroit,D000022,31.127.129.152,M038,Online,Retired,2024-11-04 08:07:55,485.54,46.0,143.0,1.0,6371.51,2
TX000200,AC00358,2023-07-31 16:25:26,Debit,Colorado Springs,D000232,35.220.238.127,M022,Branch,Retired,2024-11-04 08:08:01,521.15,54.0,214.0,1.0,9442.47,0
TX000201,AC00113,2023-06-12 17:32:52,Debit,Los Angeles,D000014,1.7.29.72,M007,ATM,Student,2024-11-04 08:09:48,304.93,65.0,158.0,1.0,13531.22,3
TX000202,AC00010,2023-11-30 16:52:42,Debit,Atlanta,D000129,16.51.235.240,M017,Online,Doctor,2024-11-04 08:10:20,432.08,40.0,145.0,1.0,11500.62,3
TX000203,AC00499,2023-11-15 18:57:38,Debit,Tucson,D000357,179.43.245.131,M097,Branch,Engineer,2024-11-04 08:08:42,694.2,61.0,72.0,1.0,1389.37,1
TX000204,AC00380,2023-01-30 16:00:38,Debit,Seattle,D000199,193.217.248.188,M063,Branch,Retired,2024-11-04 08:08:23,116.86,55.0,171.0,1.0,6706.56,2
TX000205,,2023-05-25 16:34:22,Debit,Memphis,D000374,192.95.36.246,M059,Branch,Engineer,2024-11-04 08:12:13,74.88,25.0,202.0,1.0,420.67,1
TX000206,AC00020,2023-08-24 16:47:21,Debit,Denver,D000582,205.69.66.135,M092,ATM,Retired,2024-11-04 08:10:00,890.24,33.0,161.0,1.0,5140.93,2
TX000207,AC00181,2023-05-04 16:21:31,Debit,Oklahoma City,D000657,8.244.162.185,M062,ATM,Engineer,2024-11-04 08:06:49,361.27,63.0,180.0,1.0,7945.57,0
TX000208,AC00370,2023-02-06 17:46:59,Debit,Houston,D000589,140.212.253.222,M061,ATM,Engineer,2024-11-04 08:11:46,131.56,44.0,42.00000000000001,1.0,5873.54,2
TX000209,AC00453,2023-02-17 18:16:05,Debit,Kansas City,D000108,166.7.230.111,M084,ATM,Doctor,2024-11-04 08:07:31,485.51,76.0,37.0,1.0,3074.45,1
TX000210,AC00339,2023-08-07 17:30:33,Credit,Raleigh,D000537,86.103.2.29,,ATM,Retired,2024-11-04 08:10:01,547.87,64.0,131.0,1.0,6155.76,2
TX000211,AC00249,2023-02-24 16:23:22,Debit,Portland,D000700,21.190.11.223,M098,ATM,Doctor,2024-11-04 08:08:15,457.3,28.0,15.0,1.0,8318.29,0
TX000212,AC00479,2023-07-31 16:04:55,,El Paso,D000073,40.192.99.27,M044,ATM,Doctor,2024-11-04 08:11:46,506.24,58.0,64.0,1.0,230.09,1
TX000213,AC00301,2023-12-07 16:20:08,Debit,Milwaukee,D000007,27.143.109.203,M035,ATM,Retired,2024-11-04 08:07:23,486.59,57.0,119.0,1.0,2513.56,1
TX000214,AC00380,2023-03-20 18:28:48,Debit,Louisville,D000531,184.146.10.88,M088,ATM,Engineer,2024-11-04 08:12:15,163.68,41.0,292.0,1.0,10090.05,0
TX000215,AC00130,2023-03-03 18:02:52,Credit,Detroit,D000248,34.169.232.37,M039,,Doctor,2024-11-04 08:10:50,581.65,22.0,176.0,1.0,480.19000000000005,1
TX000216,AC00006,2023-05-24 16:25:50,Debit,Atlanta,D000139,161.161.26.115,M026,ATM,Student,2024-11-04 08:07:46,52.01,48.0,85.0,1.0,1120.88,1
TX000217,AC00096,2023-05-22 16:17:19,Debit,Philadelphia,D000517,119.163.214.161,M056,Branch,Retired,2024-11-04 08:09:48,630.24,21.0,61.99999999999999,1.0,370.81,1
TX000218,AC00108,2023-08-21 16:03:18,Debit,Fort Worth,D000637,155.19.119.0,M074,ATM,Doctor,2024-11-04 08:11:07,523.74,43.0,159.0,1.0,13498.55,3
TX000219,AC00070,2023-07-07 18:03:43,Credit,Las Vegas,D000223,28.149.72.129,M029,Online,Engineer,2024-11-04 08:07:32,705.6,40.0,123.99999999999999,3.0,14804.7,3
TX000220,AC00417,2023-01-06 17:01:53,Debit,Omaha,D000676,78.100.105.143,M088,ATM,Doctor,2024-11-04 08:10:07,217.5,46.0,35.0,1.0,3057.4,1
TX000221,AC00391,2023-10-19 16:42:37,Debit,Charlotte,D000203,27.215.118.94,M014,Branch,Doctor,2024-11-04 08:07:12,91.48,51.0,141.0,1.0,14942.779999999999,3
TX000222,AC00414,2023-11-28 16:49:27,Credit,Milwaukee,D000460,91.204.200.167,M097,Online,Retired,2024-11-04 08:08:02,5.25,39.0,49.0,1.0,14143.32,3
TX000223,AC00004,2023-07-10 17:15:27,Debit,Columbus,D000183,188.205.152.176,M064,ATM,Retired,2024-11-04 08:10:31,54.03,56.0,161.0,1.0,6736.3,2
TX000224,AC00047,2023-06-26 18:25:21,Debit,Virginia Beach,D000214,62.27.235.199,M042,Online,Engineer,2024-11-04 08:07:53,736.73,48.0,10.0,1.0,3313.07,1
TX000225,AC00198,2023-01-13 16:44:26,Debit,Chicago,D000315,136.104.90.223,M077,ATM,Engineer,2024-11-04 08:11:40,368.91,54.0,14.0,1.0,829.7099999999999,1
TX000226,AC00314,2023-12-19 16:55:17,Debit,Indianapolis,D000029,129.102.184.189,M017,Branch,Retired,2024-11-04 08:10:02,33.06,53.0,170.0,1.0,1540.87,1
TX000227,AC00212,2023-09-28 16:20:57,Debit,San Diego,D000440,35.67.21.23,M087,Branch,Doctor,2024-11-04 08:11:01,66.5,32.0,144.0,1.0,6820.23,0
TX000228,AC00115,2023-01-09 16:54:58,Debit,Boston,D000666,80.92.209.207,M009,ATM,Student,2024-11-04 08:09:39,177.08,35.0,85.0,1.0,13475.14,3
TX000229,AC00055,2023-11-07 16:46:04,Debit,Mesa,,178.34.103.183,M019,ATM,Doctor,2024-11-04 08:11:27,588.54,32.0,130.0,1.0,714.4499999999999,1
TX000230,AC00427,2023-11-29 18:10:30,Debit,Boston,D000548,12.246.170.239,,ATM,Student,2024-11-04 08:11:52,173.5,21.0,282.0,1.0,1306.91,1
TX000231,AC00401,2023-11-02 16:36:37,Debit,Oklahoma City,D000551,216.151.64.40,M099,ATM,Doctor,2024-11-04 08:06:52,78.33,56.0,189.0,1.0,7255.33,0
TX000232,AC00430,2023-02-20 18:41:43,Debit,Phoenix,D000103,205.45.234.42,M071,Branch,Doctor,2024-11-04 08:09:04,40.66,59.0,156.0,1.0,1153.84,1
TX000233,AC00299,2023-10-23 18:54:48,Credit,Denver,,101.90.40.193,M043,Branch,Engineer,2024-11-04 08:06:58,97.22,77.0,55.0,1.0,6647.73,2
TX000234,AC00345,2023-01-23 16:50:31,Debit,Fort Worth,D000295,160.74.183.38,M081,ATM,Doctor,2024-11-04 08:09:17,34.07,22.0,81.0,1.0,8709.77,0
TX000235,AC00430,2023-11-13 18:26:24,Debit,San Jose,D000571,93.170.203.44,M010,ATM,Doctor,2024-11-04 08:12:22,492.06000000000006,23.0,74.0,1.0,857.9,1
TX000236,AC00175,2023-09-19 17:16:46,Credit,Milwaukee,D000519,161.25.82.11,M087,ATM,Retired,2024-11-04 08:07:36,842.01,53.0,185.0,1.0,509.45000000000005,1
TX000237,AC00177,2023-11-27 16:05:27,Debit,Memphis,D000167,107.247.202.71,M037,Branch,Engineer,2024-11-04 08:10:54,73.55,51.0,158.0,1.0,2812.06,1
TX000238,AC00225,2023-03-10 17:49:57,,Virginia Beach,D000221,218.238.171.184,M082,Branch,Doctor,2024-11-04 08:10:28,760.53,57.0,118.0,1.0,6179.91,2
TX000239,AC00394,2023-01-17 16:03:41,Credit,Fort Worth,D000417,63.67.150.226,M045,Online,Retired,2024-11-04 08:06:43,371.69,67.0,143.0,1.0,3484.32,2
TX000240,AC00026,2023-05-04 16:44:56,Credit,Louisville,D000419,13.88.251.53,M098,Online,Engineer,2024-11-04 08:08:06,218.96,18.0,13.0,1.0,754.21,1
TX000241,AC00076,2023-01-06 17:16:44,Debit,Las Vegas,D000450,176.96.83.253,M014,,Doctor,2024-11-04 08:12:21,227.39,18.0,65.0,1.0,751.09,1
TX000242,AC00215,2023-02-06 17:57:28,Debit,Portland,D000609,211.97.88.141,M031,Branch,Engineer,2024-11-04 08:10:37,237.99,39.0,86.0,1.0,8510.09,0
TX000243,AC00202,2023-10-23 17:16:20,Debit,Nashville,D000235,32.13.122.242,M052,ATM,Student,2024-11-04 08:11:52,186.6,58.0,13.0,1.0,1508.72,1
TX000244,AC00400,2023-07-31 16:13:12,Credit,Memphis,D000191,85.240.254.83,M069,Online,Engineer,2024-11-04 08:08:18,341.15,18.0,148.0,1.0,511.36999999999995,1
TX000245,AC00004,2024-01-01 16:08:49,Debit,Louisville,D000214,148.25.159.90,M061,Branch,Retired,2024-11-04 08:11:28,434.58,59.0,215.0,1.0,12648.32,3
TX000246,AC00260,2023-02-20 17:30:19,Credit,Atlanta,D000507,188.205.152.176,M063,Branch,Retired,2024-11-04 08:11:17,312.88,54.0,44.0,1.0,233.21,1
TX000247,AC00415,2023-11-06 17:22:58,Debit,Philadelphia,D000158,29.168.185.63,M080,Branch,Student,2024-11-04 08:07:21,75.15,23.0,154.0,1.0,1092.92,1
TX000248,AC00337,2023-10-19 16:14:15,Debit,Fresno,D000411,60.166.231.236,M012,Online,Student,2024-11-04 08:09:56,23.3,59.0,161.0,1.0,6711.15,2
TX000249,AC00253,2023-09-12 16:43:27,Credit,Virginia Beach,D000209,62.152.134.92,M015,Online,Doctor,2024-11-04 08:08:33,47.38,25.0,61.00000000000001,1.0,459.37,1
TX000250,AC00126,2023-01-09 16:09:48,Debit,Atlanta,D000210,196.121.240.10,M086,ATM,Engineer,2024-11-04 08:11:21,512.81,79.0,30.0,1.0,6994.34,0
TX000251,AC00304,2023-09-04 18:13:25,Debit,Phoenix,D000651,177.116.108.246,M005,Online,Engineer,2024-11-04 08:09:35,488.15000000000003,43.0,168.00000000000003,1.0,7071.09,0
TX000252,AC00470,2023-01-30 16:09:08,Credit,Houston,D000534,150.231.20.169,M007,Branch,Engineer,2024-11-04 08:07:57,12.82,44.0,156.0,1.0,9045.19,0
TX000253,AC00041,2023-12-22 16:27:49,Debit,San Francisco,D000374,124.180.225.109,M020,Branch,Retired,2024-11-04 08:09:59,66.9,79.0,129.0,4.0,5238.71,2
TX000254,AC00442,2023-08-30 16:11:47,Debit,Seattle,D000556,52.196.112.199,M021,ATM,Student,2024-11-04 08:10:35,535.91,43.0,22.0,1.0,9642.12,0
TX000255,AC00430,2023-12-25 16:58:19,Debit,Atlanta,D000207,96.115.67.230,M010,Online,Student,2024-11-04 08:11:36,270.72,26.0,53.00000000000001,1.0,6263.96,2
TX000256,AC00258,2023-05-08 16:45:11,Credit,Kansas City,D000563,168.55.35.243,M043,Branch,Doctor,2024-11-04 08:11:36,97.98,72.0,18.0,1.0,7460.329999999999,0
TX000257,AC00073,2023-07-04 16:27:23,Debit,,D000149,52.1.78.30,M037,Online,Doctor,2024-11-04 08:06:24,196.08,61.0,98.0,1.0,4233.82,2
TX000258,AC00430,2023-02-13 17:18:15,Debit,San Jose,D000453,6.44.165.160,M042,Online,Student,2024-11-04 08:10:09,251.18000000000004,42.0,246.0,1.0,8303.9,0
TX000259,AC00363,2023-09-06 16:28:38,Debit,Memphis,D000136,80.92.209.207,M091,ATM,Doctor,2024-11-04 08:08:15,44.52,28.0,205.0,1.0,314.28,1
TX000260,AC00307,2023-05-26 18:12:50,Credit,Portland,D000503,201.114.165.141,M040,Branch,Engineer,2024-11-04 08:07:23,178.87,35.0,180.0,1.0,5241.23,2
TX000261,AC00085,2023-09-18 17:31:23,Debit,Boston,D000014,135.29.211.116,M094,ATM,Student,2024-11-04 08:11:00,1176.28,54.0,174.0,5.0,323.69,1
TX000262,AC00448,2023-08-14 18:13:38,Debit,Los Angeles,D000385,111.226.226.202,M061,ATM,Engineer,2024-11-04 08:08:06,386.68,46.0,128.0,1.0,6863.06,0
TX000263,AC00194,2023-02-08 18:18:07,Credit,Seattle,D000388,150.231.20.169,M061,Online,Student,2024-11-04 08:07:05,167.14,76.0,20.0,1.0,3877.7299999999996,2
TX000264,AC00319,2023-07-19 16:57:01,Debit,Sacramento,,82.75.200.117,M004,Branch,Retired,2024-11-04 08:11:58,345.22,69.0,253.0,1.0,4046.5800000000004,2
TX000265,AC00366,2023-07-31 16:01:00,Debit,Louisville,D000257,81.102.230.41,M098,Branch,Engineer,2024-11-04 08:11:13,74.85,72.0,117.0,1.0,2409.73,1
TX000266,AC00338,2023-04-05 18:37:10,Debit,Fort Worth,D000482,152.234.65.155,M055,ATM,Engineer,2024-11-04 08:08:25,671.73,58.0,53.99999999999999,1.0,5211.88,2
TX000267,AC00178,2023-04-17 16:50:45,Credit,Charlotte,D000221,138.210.196.19,,Online,Retired,2024-11-04 08:10:39,255.03999999999996,45.0,151.99999999999997,1.0,6217.86,2
TX000268,AC00424,2023-07-07 16:38:12,Debit,Las Vegas,D000583,104.80.232.55,M097,Online,Engineer,2024-11-04 08:10:49,45.77,25.0,109.0,1.0,5978.12,2
TX000269,AC00147,2023-07-03 18:01:00,Credit,Washington,D000508,26.240.219.199,M094,Online,Engineer,2024-11-04 08:11:05,329.69,26.0,66.0,1.0,1671.66,1
TX000270,AC00171,2023-02-06 16:09:48,Debit,Denver,D000470,211.42.9.0,M033,Branch,Retired,2024-11-04 08:08:43,362.04,58.0,198.0,2.0,8421.88,0
TX000271,AC00023,2023-08-25 16:52:28,Debit,San Francisco,D000623,198.73.211.114,M088,Online,Retired,2024-11-04 08:06:31,11.92,53.0,52.00000000000001,1.0,14611.9,3
TX000272,AC00263,2023-06-01 16:51:11,Debit,San Jose,D000056,134.222.122.238,M058,ATM,Engineer,2024-11-04 08:07:55,47.42,64.0,28.0,1.0,8253.52,0
TX000273,AC00423,2023-03-28 18:30:25,Debit,El Paso,D000618,89.21.156.229,M081,Online,Student,2024-11-04 08:10:28,35.99,63.0,129.0,1.0,4489.79,2
TX000274,AC00455,2023-05-23 16:03:54,Debit,Baltimore,D000663,134.247.5.188,M001,Online,Doctor,2024-11-04 08:10:16,151.19,37.0,96.0,1.0,11903.82,3
TX000275,AC00454,2023-12-20 16:08:02,Credit,Kansas City,D000476,50.202.8.53,M074,ATM,Engineer,2024-11-04 08:11:44,242.62,22.0,234.0,1.0,483.02000000000004,1
TX000276,AC00055,2023-10-31 16:48:01,Debit,New York,D000453,207.157.126.125,M019,Branch,Doctor,2024-11-04 08:06:28,48.72,21.0,17.0,1.0,816.0799999999999,1
TX000277,AC00403,2023-04-24 18:33:29,Debit,Denver,D000231,125.89.163.224,M049,Online,Retired,2024-11-04 08:06:26,43.46,25.0,80.0,1.0,578.06,1
TX000278,AC00220,2023-09-05 16:55:47,Debit,Fresno,D000217,164.75.163.220,M025,Branch,Retired,2024-11-04 08:07:36,1036.21,25.0,126.0,1.0,477.3,1
TX000279,AC00009,2023-12-25 17:19:08,Debit,Raleigh,D000526,191.82.103.198,M091,ATM,Retired,2024-11-04 08:11:49,443.79,53.0,87.0,1.0,3133.85,1
TX000280,AC00445,2023-10-16 16:15:54,Debit,Washington,D000641,112.56.160.202,M071,Branch,Engineer,2024-11-04 08:12:04,365.14,68.0,57.0,1.0,5894.09,2
TX000281,AC00133,2023-11-23 16:15:59,Debit,Seattle,D000206,98.39.212.221,M084,ATM,Engineer,2024-11-04 08:11:38,757.41,22.0,37.0,1.0,9532.42,0
TX000282,AC00362,2023-02-09 17:50:23,Debit,Philadelphia,D000484,85.239.236.80,M066,Online,Student,2024-11-04 08:08:01,20.54,51.0,72.0,1.0,5327.03,2
TX000283,AC00026,2023-01-09 16:54:30,Credit,San Antonio,D000278,146.69.70.214,M088,Online,Student,2024-11-04 08:09:49,475.36,34.0,105.0,1.0,2000.6,1
TX000284,AC00387,2023-07-10 16:37:11,Credit,Philadelphia,D000145,52.1.78.30,M059,Branch,Doctor,2024-11-04 08:08:47,34.74,56.0,24.0,1.0,6827.57,0
TX000285,AC00451,2023-10-09 17:48:55,Debit,San Diego,D000678,192.95.36.246,M063,,Doctor,2024-11-04 08:11:22,689.54,27.0,93.0,1.0,1633.76,1
TX000286,AC00033,2023-12-19 16:46:08,Debit,San Diego,D000249,41.0.10.107,M012,ATM,Doctor,2024-11-04 08:08:56,211.18,73.0,90.0,1.0,4069.1699999999996,2
TX000287,AC00087,2023-01-19 16:14:12,Debit,Miami,D000270,162.207.77.170,M023,Branch,Retired,2024-11-04 08:09:17,211.36,51.0,286.0,1.0,7943.469999999999,0
TX000288,AC00159,2023-05-05 16:04:36,Credit,New York,D000658,217.233.219.196,M061,Branch,Doctor,2024-11-04 08:11:16,744.41,39.0,107.0,1.0,8842.47,0
TX000289,AC00177,2023-07-10 16:40:15,Credit,San Francisco,D000332,138.87.180.254,M094,Online,Student,2024-11-04 08:07:09,61.43,24.0,170.0,1.0,1882.77,1
TX000290,AC00093,2023-09-29 18:54:28,Debit,Virginia Beach,D000567,158.135.64.240,M063,Branch,Student,2024-11-04 08:07:27,167.44,37.0,82.0,1.0,12526.71,3
TX000291,AC00427,2023-07-21 17:02:42,Debit,Boston,D000263,21.190.11.223,M020,ATM,Student,2024-11-04 08:10:45,361.46,21.0,83.0,1.0,4737.84,2
TX000292,AC00284,2023-07-21 18:54:14,Debit,Omaha,D000129,93.218.115.132,M067,Online,Student,2024-11-04 08:12:22,378.85,78.0,126.0,1.0,2300.53,1
TX000293,AC00189,2023-10-09 18:28:04,Debit,Las Vegas,D000407,198.39.35.23,M099,ATM,Retired,2024-11-04 08:11:16,241.10999999999999,30.0,55.0,1.0,12385.05,3
TX000294,AC00495,2023-12-01 18:46:28,Debit,Dallas,D000640,173.232.121.213,M002,Online,Retired,2024-11-04 08:07:25,131.93,31.0,13.0,1.0,4547.06,2
TX000295,AC00148,2023-05-05 16:31:53,Debit,Los Angeles,D000383,125.89.163.224,M048,ATM,Student,2024-11-04 08:09:03,20.28,36.0,213.0,1.0,2047.83,1
TX000296,AC00272,2023-08-21 18:09:24,Debit,Fort Worth,D000348,171.101.134.74,M055,Branch,Engineer,2024-11-04 08:07:28,415.88,70.0,170.0,1.0,10008.33,0
TX000297,AC00381,2023-10-02 16:03:09,Debit,Phoenix,D000540,132.127.5.187,M018,ATM,Engineer,2024-11-04 08:06:59,1221.65,27.0,153.0,1.0,243.92,1
TX000298,AC00110,2023-06-26 16:40:21,Debit,San Francisco,D000320,82.88.241.226,M072,ATM,Retired,2024-11-04 08:11:03,100.66,50.0,144.0,1.0,14473.33,3
,AC00495,2023-03-06 16:46:57,Debit,Oklahoma City,D000395,89.6.100.149,M038,Branch,Student,2024-11-04 08:08:53,485.54,19.0,148.0,1.0,1533.32,1
